PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,48,377,19938,48/1351,377/19938,0.1273209549071618,1.87899718648334,4.645319215019551,1.853925080670221e-05,3.2081594169410464e-05,UBE2V1/FBXO31/ZBTB16/TRIM32/TRIM71/RNF6/FBXO11/CDC20/SOCS1/S100A1/FBXO22/WWP1/HUWE1/HLA-C/TRIM37/VAMP8/NEDD4/RNF111/PSMD5/RNF126/MRC2/IKBKB/CYBB/TLR4/PSMD12/VHL/UBE3A/BTRC/FBXO32/SIAH2/TRIM63/HMGB1/PRKN/SEC61G/PSMD14/ASB2/CBLB/B2M/S100A9/PSMD10/HERC4/SKP2/HLA-G/UBE2C/TRIM11/FBXL20/UBC/CHUK,Oncogene,Reactome_2022
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,13,17,19938,13/1351,17/19938,0.7647058823529411,11.28549658205251,11.437920842386953,1.1065934696318933e-12,7.316729955924309e-12,TFDP1/CCND3/CCNE1/E2F1/CDKN1C/CDKN1A/CCND1/CDK4/E2F3/RB1/CDKN1B/CDK2/CCND2,Oncogene,Reactome_2022
Signaling By ERBB4 R-HSA-1236394,26,57,19938,26/1351,57/19938,0.45614035087719296,6.731699715610269,11.683008004349977,5.0522553938317195e-16,5.2049979987615155e-15,SOS1/NRAS/SPARC/EREG/WWP1/ESR1/ERBB3/PIK3CA/NEDD4/ERBB4/PGR/NRG1/WWOX/SRC/CXCL12/NRG2/EGFR/STMN1/YAP1/GRB2/NCSTN/HRAS/EGF/SHC1/UBC/ADAM17,Oncogene,Reactome_2022
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,26,96,19938,26/1351,96/19938,0.2708333333333333,3.9969467061435973,7.935510002990286,6.463670649126921e-10,2.406223611397669e-09,UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/MAP3K1/MAPK9/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,10,25,19938,10/1351,25/19938,0.4,5.90318282753516,6.613520045905607,2.517192272653917e-06,5.068709894480388e-06,STAT1/STAT3/HCK/SOCS1/JAK2/CSF3/JAK1/LYN/UBC/SYK,Oncogene,Reactome_2022
S Phase R-HSA-69242,32,161,19938,32/1351,161/19938,0.19875776397515527,2.933258547843557,6.64011498206696,3.0959927988665664e-08,8.625942200615654e-08,TFDP1/CCNE1/CKS1B/DNA2/PCNA/AKT2/CDKN1B/CDKN1A/AKT3/E2F4/WEE1/PSMD5/RFC3/CDK2/PSMD12/CDC25A/CCND1/CDK4/AKT1/RB1/MYC/PSMD14/E2F1/PSMD10/CDK7/E2F5/CDC25B/SKP2/CDT1/PTK6/UBE2C/UBC,Oncogene,Reactome_2022
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,11,82,19938,11/1351,82/19938,0.13414634146341464,1.9797259482587426,2.3967270871147934,0.022167533669929712,0.02550705822280224,COPS5/DDB2/YY1/CDK7/RNF111/UBC/PCNA/RFC3/CUL4A/COPS6/CHD1L,Oncogene,Reactome_2022
Semaphorin Interactions R-HSA-373755,14,64,19938,14/1351,64/19938,0.21875,3.2283031088082903,4.813650336152158,7.799869511949316e-05,0.0001226967373824009,SEMA3A/ROCK1/LIMK1/ERBB2/RRAS/RHOA/ROCK2/RNMT/HSP90AA1/MYH9/PLXNB1/ITGB1/RHOB/FYN,Oncogene,Reactome_2022
MAPK Family Signaling Cascades R-HSA-5683057,73,317,19938,73/1351,317/19938,0.2302839116719243,3.3985200820983175,11.60553994561162,7.850466506272017e-21,1.4490652759493766e-19,PTPN11/FGFR2/FOXO3/ERBB2/AREG/SOS1/IRS1/RNMT/SPRED2/NRAS/ETV4/JAK1/JUN/EREG/FLT3/BRAF/CSK/FGFR1/IGF2BP1/CDK1/CSF2/ARTN/MAP3K11/HSPB1/ERBB3/DUSP8/PIK3CA/GFRA1/DUSP6/PSMD5/FGF7/ERBB4/RAP1A/NRG1/FGF19/FGFR3/SRC/PTK2/FYN/PSMD12/CCND3/MAPK1/IQGAP1/MMP2/MAPK3/NRG2/EGFR/RET/JAK2/FGF3/BCL2L1/MYC/PSMD14/FGF4/FGF10/NF1/GRB2/PSMD10/NCOA3/FOXO1/RASAL2/KIT/HRAS/XPO1/IL6/EGF/SHC1/PRKCA/FGF8/UBC/FGFR4/PTPN3/FN1,Oncogene,Reactome_2022
Resolution Of Sister Chromatid Cohesion R-HSA-2500257,21,106,19938,21/1351,106/19938,0.19811320754716982,2.9237462117509043,5.35390157385963,7.4046829450077324e-06,1.4139114416544938e-05,CCNB1/CDCA8/PLK1/CDC20/CENPL/CENPE/CENPK/RCC2/CDK1/NUP98/TAOK1/MAPRE1/CCNB2/KIF2A/AURKB/BIRC5/ERCC6L/KIF2C/CENPU/XPO1/HDAC8,Oncogene,Reactome_2022
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,18,111,19938,18/1351,111/19938,0.16216216216216217,2.3931822273791186,3.9682026350605257,0.0004634911105846901,0.0006396466105576876,ARTN/CHEK1/RAD9A/CDK2/TIMELESS/BRCA1/ABL1/BRIP1/DNA2/RAD51/ATM/BARD1/PCNA/RFC3/UBC/RAD51C/RNF168/RBBP8,Oncogene,Reactome_2022
Signaling By VEGF R-HSA-194138,37,102,19938,37/1351,102/19938,0.3627450980392157,5.353376583794139,11.88371430597819,3.9511091764105676e-18,5.646262468225424e-17,ABI1/VEGFC/BCAR1/NRAS/WASF3/AKT2/NRP2/CAV1/HSPB1/AKT3/VAV3/PIK3CA/CTNNB1/SPHK1/RHOA/VEGFD/MAPK14/MTOR/SRC/PTK2/CYBB/PRKCB/FYN/VAV2/ROCK1/THEM4/ROCK2/CRK/PTK2B/RICTOR/KDR/VEGFA/HSP90AA1/HRAS/AXL/PRKCA/AKT1,Oncogene,Reactome_2022
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,35,306,19938,35/1351,306/19938,0.11437908496732026,1.6880016255206747,3.269797326164062,0.0016833503441180345,0.002186874493971523,UBE2V1/FBXO31/ZBTB16/TRIM32/TRIM71/RNF6/FBXO11/CDC20/SOCS1/FBXO22/WWP1/HUWE1/TRIM37/NEDD4/RNF111/PSMD5/RNF126/PSMD12/VHL/UBE3A/BTRC/FBXO32/SIAH2/TRIM63/PRKN/PSMD14/ASB2/CBLB/PSMD10/HERC4/SKP2/UBE2C/TRIM11/FBXL20/UBC,Oncogene,Reactome_2022
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,26,136,19938,26/1351,136/19938,0.19117647058823528,2.8213741455131274,5.7460185410788345,1.294408521387138e-06,2.7568412258389526e-06,KIF15/MYB/KIF11/IRF2/CENPE/HDAC2/KIF26A/WEE1/KIF26B/RAB5A/KIF23/KIF4A/CDK2/RACGAP1/JAK2/KIF3C/GATA3/KIF2A/KIF2C/ABL1/PRKCA/KDM1A/HDAC1/IFNA1/RAD51C/TP53,Oncogene,Reactome_2022
Nervous System Development R-HSA-9675108,91,545,19938,91/1351,545/19938,0.1669724770642202,2.464172648191282,9.343744869519414,7.500837880845135e-16,7.551979957305444e-15,ERBB2/UPF3A/HDAC2/NRP2/ADGRV1/ARTN/VAV3/ARPC2/PIK3CA/PSMD5/WASL/ABL2/EGFR/RET/LYN/PSMD14/RPS6KA3/NCSTN/TIAM1/ABL1/HMGCR/EPHA8/PIGU/GAB2/WWTR1/ALCAM/SOS1/EPHA1/PLXNB1/KIF4A/RHOB/VLDLR/ROCK1/MMP2/MAPK3/ROCK2/SCD5/NTN1/VASP/GRB7/GRB2/EFNB2/HRAS/MYH9/DCC/UBC/HSPA8/MAPK8/PTPN11/SEMA3A/NRAS/RPL14/CXCR4/GFRA1/MMP9/PAK4/SRC/PSMD12/COL4A2/VAV2/RRAS/DSCAM/ITGB1/YAP1/PSMD10/SHC1/PRKCA/EFNA1/COL4A1/SMARCA4/RNMT/YES1/FGFR1/ITGA2/RHOA/MAPK14/MSI1/NUMB/PTK2/FYN/CXCL12/PDLIM7/MAPK1/LIMK1/MRPL13/ISL1/SIAH2/HSP90AA1/EPHA2/SOX10/RPL39,Oncogene,Reactome_2022
Interleukin-12 Family Signaling R-HSA-447115,11,54,19938,11/1351,54/19938,0.2037037037037037,3.006250514022535,3.9800001933587965,0.0008497068056405998,0.0011303907354317888,STAT1/STAT3/CNN2/PDCD4/ANXA2/S100A9/CA1/JAK2/JAK1/P4HB/HNRNPA2B1,Oncogene,Reactome_2022
Nuclear Envelope Breakdown R-HSA-2980766,11,53,19938,11/1351,53/19938,0.20754716981132076,3.062972221834281,4.054351955518763,0.0007200563312976387,0.000966621075045012,CCNB2/NUP98/CCNB1/PLK1/LMNA/TMPO/PRKCA/NEK7/PRKCB/NUP153/CDK1,Oncogene,Reactome_2022
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,117,422,19938,117/1351,422/19938,0.2772511848341232,4.091661083066431,17.306355854310826,2.851523067894662e-41,4.210749063591118e-39,HDAC3/HDAC5/ERBB2/TRIM24/MAML2/SPRED2/HDAC2/CDKN1B/CSK/PTPN12/STAT3/AKT3/HDAC9/PIK3CA/PSMD5/NRG2/EGFR/RICTOR/LYN/PSMD14/NF1/NCSTN/ALK/FGF8/HDAC1/PIGU/FOXO3/GAB2/SOS1/CBL/EML4/TCF7L2/EREG/AKT2/FLT3/BCL11A/ESR1/DUSP8/ERBB4/ERLIN2/MTOR/MAPK3/JAK2/PTEN/AGK/CDK8/GRB2/SND1/FOXO4/HRAS/RPS6KB2/EGF/FOXO6/MYH9/UBC/TPM4/STAT1/PTPN11/FGFR2/ETV6/AREG/IRS1/NRAS/DKK2/MAP3K11/ERBB3/CTNNB1/FGF7/RRBP1/RAP1A/SRC/TBL1XR1/PSMD12/SQSTM1/BCL2L1/NOTCH1/FGF4/KDR/CARS1/FGF10/PSMD10/SHC1/AKT1/HDAC8/CHUK/FN1/FGFR4/MECP2/MDM2/HIP1/RNMT/LMNA/YES1/KREMEN2/CDKN1A/RAC2/BRAF/FGFR1/NR4A1/DUSP6/NRG1/FGF19/FGFR3/CPSF6/FYN/ESR2/MAPK1/IQGAP1/DLL1/RBPJ/FGF3/MYC/FOXO1/HSP90AA1/KIT/SMAD4/ADAM17,Oncogene,Reactome_2022
Kinesins R-HSA-983189,11,42,19938,11/1351,42/19938,0.2619047619047619,3.865179232314688,5.011254775748161,8.038035115515171e-05,0.00012538202662581763,KIF15/KIF11/KIF26A/KIF2C/RACGAP1/KIF3C/KIF2A/KIF26B/CENPE/KIF23/KIF4A,Oncogene,Reactome_2022
Nuclear Events Mediated By NFE2L2 R-HSA-9759194,14,78,19938,14/1351,78/19938,0.1794871794871795,2.648864089278597,3.9336477605740354,0.0006864001005958678,0.0009270586724511263,CDKN2A/SQSTM1/BTRC/PSMD10/BRIP1/PSMD5/NOTCH1/NFE2L2/UBC/MYC/PSMD14/HMOX1/PSMD12/PHGDH,Oncogene,Reactome_2022
Golgi-to-ER Retrograde Transport R-HSA-8856688,16,112,19938,16/1351,112/19938,0.14285714285714285,2.1082795812625568,3.170981598889165,0.0035898515978952327,0.004467146791762888,KIF15/COPB2/KIF11/KIF26A/KIF2C/TMED3/RACGAP1/KIF3C/PAFAH1B3/KIF2A/KIF26B/CENPE/KIF23/RAB1A/KIF4A/ARF4,Oncogene,Reactome_2022
Signaling By FGFR R-HSA-190236,28,86,19938,28/1351,86/19938,0.32558139534883723,4.804916254970479,9.533340927379848,1.0325293036418228e-12,6.9304618411110224e-12,PTPN11/FGFR2/SOS1/CBL/SPRED2/NRAS/GALNT3/HNRNPA1/BRAF/FGFR1/PTBP1/PIK3CA/FGF7/FGF19/FGFR3/SRC/MAPK1/MAPK3/FGF3/FGF4/FGF10/GRB2/HRAS/SHC1/FGF8/UBC/FGFR4/PIGU,Oncogene,Reactome_2022
Signaling By Insulin Receptor R-HSA-74752,26,77,19938,26/1351,77/19938,0.33766233766233766,4.983206282984225,9.441272542851086,2.559560133689064e-12,1.574840471144799e-11,PTPN11/FGFR2/GAB2/SOS1/INS/IRS1/NRAS/AKT2/FLT3/FGFR1/PIK3CA/FGF7/FGF19/FGFR3/MAPK1/MAPK3/THEM4/FGF3/FGF4/FGF10/GRB2/HRAS/SHC1/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,15,78,19938,15/1351,78/19938,0.19230769230769232,2.8380686670842112,4.385027694563038,0.00020491951749736153,0.00030059386175937473,KIF15/COPB2/KIF11/KIF26A/KIF2C/TMED3/RACGAP1/KIF3C/KIF2A/KIF26B/CENPE/KIF23/RAB1A/KIF4A/ARF4,Oncogene,Reactome_2022
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,18,55,19938,18/1351,55/19938,0.32727272727272727,4.829876858892403,7.667929802477301,1.0487854719643752e-08,3.118201101209518e-08,CARS1/STAT3/MECP2/SQSTM1/MAPK1/GRB2/PIK3CA/MAPK3/HIP1/IRS1/ALK/EML4/RRBP1/MYH9/SHC1/TPM4/FN1/BCL11A,Oncogene,Reactome_2022
Transcriptional Regulation By VENTX R-HSA-8853884,12,39,19938,12/1351,39/19938,0.3076923076923077,4.540909867334738,5.9673907815815,6.266298546729964e-06,1.212214085677456e-05,CDKN2A/EHMT2/CTNNB1/RELA/LEF1/IL6/TCF7L2/CCND1/UBE2C/CSF1R/TP53/NFKB1,Oncogene,Reactome_2022
Interferon Alpha/Beta Signaling R-HSA-909733,14,72,19938,14/1351,72/19938,0.19444444444444445,2.869602763385147,4.2846297940139335,0.00029298373791664264,0.0004200381744241835,PTPN11/STAT1/IRF6/ISG15/BST2/HLA-C/IRF2/SOCS1/HLA-G/JAK1/PTPN1/PTPN6/EGR1/IFNA1,Oncogene,Reactome_2022
Chromatin Modifying Enzymes R-HSA-3247509,56,236,19938,56/1351,236/19938,0.23728813559322035,3.5018881180293318,10.42369410814306,6.748622830540962e-17,7.72987790246452e-16,HDAC3/DOT1L/SETD3/SETD2/SMARCA4/KDM4C/KAT7/KDM4B/KDM3A/CARM1/SMYD3/KDM5A/PRMT5/KDM2B/HDAC2/PRMT6/KDM2A/ING4/SMARCE1/ARID4B/OGT/JMJD6/KDM6A/H2AZ1/KDM1B/KDM5B/USP22/MTA3/KDM4A/TBL1XR1/NFKB1/ARID1A/SMYD2/SUV39H1/SETD1A/EZH2/RIOX2/RELA/JAK2/SETD7/KAT6A/KMT5B/CCND1/CDK4/NSD3/PADI2/PHF8/SETDB1/KDM5C/KMT2D/MTA1/PRMT1/KDM1A/HDAC1/HDAC8/EHMT2,Oncogene,Reactome_2022
SUMOylation R-HSA-2990846,45,174,19938,45/1351,174/19938,0.25862068965517243,3.8167130350442844,10.06080507125328,2.54192797628374e-15,2.3459876947785352e-14,MDM2/AREG/CDCA8/TRIM28/PCNA/HDAC2/UBA2/VDR/NR5A2/MRTFA/IKBKE/ESR1/NUP98/TFAP2A/TRIM27/PGR/PPARG/UHRF2/RNF168/CBX2/AURKA/VHL/DNMT1/DDX5/RELA/BRCA1/RNF2/PARK7/HNRNPC/TOP2A/AURKB/NUP153/BIRC5/CDKN2A/CBX4/SENP1/CBX8/TDG/MTA1/THRA/RARA/SATB1/TFAP2C/HDAC1/TP53,Oncogene,Reactome_2022
Selective Autophagy R-HSA-9663891,11,61,19938,11/1351,61/19938,0.18032786885245902,2.661270946839621,3.503344923489939,0.0024036759079707885,0.0030510843187136366,UBE2V1/SQSTM1/ARL13B/HSP90AA1/PRKN/PARK7/ATM/HSF1/UBC/HSPA8/SRC,Oncogene,Reactome_2022
RHO GTPases Activate Formins R-HSA-5663220,23,119,19938,23/1351,119/19938,0.19327731092436976,2.852378257002283,5.464056934813902,4.294330981322429e-06,8.45506055433705e-06,SRF/CDCA8/PLK1/CDC20/CENPL/CENPE/CENPK/RCC2/MRTFA/NUP98/RHOA/SRC/RHOB/TAOK1/MAPRE1/ITGB1/KIF2A/AURKB/BIRC5/ERCC6L/KIF2C/CENPU/XPO1,Oncogene,Reactome_2022
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,18,87,19938,18/1351,87/19938,0.20689655172413793,3.0533704280354272,5.174741552716987,1.757165209304767e-05,3.052643873419654e-05,BTRC/NEK2/CCNB1/PSMD10/CDK2/PLK1/PTTG1/CDC20/PSMD5/SKP2/UBE2C/AURKA/RB1/UBC/PSMD14/AURKB/PSMD12/CDK1,Oncogene,Reactome_2022
Signaling By Interleukins R-HSA-449147,114,452,19938,114/1351,452/19938,0.252212389380531,3.7221396147069035,15.782332673201417,6.187435424327981e-36,3.4262923662216196e-34,MAP2K7/TWIST1/SOCS1/MAP3K7/CISH/MUC1/PTPN12/CCL2/STAT3/MAP3K8/PIK3CA/ANXA1/PSMD5/PTPRZ1/CNN2/LYN/PSMD14/RPS6KA3/SYK/CXCL10/STX3/HMOX1/CXCL2/TP53/LCN2/UBE2V1/MCL1/FOXO3/PTPN13/GAB2/SOS1/CBL/JUN/PTGS2/CCL11/HIF1A/MAP3K3/LIF/BCL6/TIMP1/MMP2/IL17RB/MAPK3/JAK2/CCND1/PTPN6/ZEB1/HNRNPA2B1/LIFR/ANXA2/GRB2/TNF/HAVCR2/UBC/HSPA8/MAPK8/STAT1/FOS/PTPN11/IRS1/CA1/CSF3/ITGB2/MMP9/BCL2/IKBKB/PSMD12/TRAF6/SQSTM1/BTRC/RELA/HCK/PTK2B/GATA3/ITGB1/BCL2L1/BIRC5/S100A9/PSMD10/IL25/SHC1/PRKCA/AKT1/CHUK/FN1/PTPN2/BATF/SMARCA4/YES1/JAK1/CDKN1A/SOX2/MAP2K6/CSF2/DUSP6/MAPK14/P4HB/FYN/NANOG/NFKB1/MAPK1/CRK/HMGB1/CSF1R/MYC/VEGFA/PDCD4/MAPK9/FOXO1/MAP2K4/HSP90AA1/IL6/APP/TSLP,Oncogene,Reactome_2022
Homologous DNA Pairing And Strand Exchange R-HSA-5693579,12,42,19938,12/1351,42/19938,0.2857142857142857,4.2165591625251135,5.62582517801459,1.4653737270924065e-05,2.6070705265137997e-05,ARTN/CHEK1/BRCA1/BRIP1/DNA2/RAD51/ATM/BARD1/RFC3/RAD9A/RAD51C/RBBP8,Oncogene,Reactome_2022
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,16,80,19938,16/1351,80/19938,0.2,2.95159141376758,4.715405747525018,7.810492086193465e-05,0.0001226967373824009,IKBKE/MAP3K1/TNFAIP3/TRAF6/ISG15/TRIM25/RELA/HSP90AA1/IKBKB/HMGB1/APP/CYLD/UBC/IFNA1/CHUK/NFKB1,Oncogene,Reactome_2022
Transcriptional Regulation By MECP2 R-HSA-8986944,18,60,19938,18/1351,60/19938,0.3,4.427387120651369,7.168121729792644,4.863731098869611e-08,1.3058381071510531e-07,HDAC3/MECP2/GRIN2A/DLL1/HDAC1/RNMT/AURKB/FOXG1/SGK1/PPARG/PTPN1/PRKCA/HDAC2/PTEN/NOTCH1/DGCR8/SOX2/TBL1XR1,Oncogene,Reactome_2022
Regulation Of TP53 Degradation R-HSA-6804757,15,36,19938,15/1351,36/19938,0.4166666666666667,6.1491487786824575,8.33664406047638,3.871990799006984e-09,1.2896931759098451e-08,CDKN2A/AKT3/MDM2/MDM4/CHEK2/UBC/SGK1/ATM/AKT1/AKT2/MTOR/CDK2/RICTOR/TP53/CDK1,Oncogene,Reactome_2022
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,16,51,19938,16/1351,51/19938,0.3137254901960784,4.62994731571385,6.9976739403576795,1.344610069097621e-07,3.403784346344263e-07,STAT1/TFDP1/MAPK1/MAPK3/WWTR1/E2F4/RNF111/E2F5/SMAD4/YBX1/CDK8/SERPINE1/UBC/MYC/HDAC1/MEN1,Oncogene,Reactome_2022
Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382,12,18,19938,12/1351,18/19938,0.6666666666666666,9.838638045891932,10.114161040349888,1.131889913754998e-10,5.064921533267313e-10,GRB2/EGFR/PIK3CA/SOS1/HSP90AA1/CBL/HRAS/NRAS/EGF/SHC1/UBC/PIGU,Oncogene,Reactome_2022
VEGFA-VEGFR2 Pathway R-HSA-4420097,34,93,19938,34/1351,93/19938,0.3655913978494624,5.395382154198802,11.45421927159752,6.80508438365951e-17,7.72987790246452e-16,ABI1/BCAR1/NRAS/WASF3/AKT2/CAV1/HSPB1/AKT3/VAV3/PIK3CA/CTNNB1/SPHK1/RHOA/MAPK14/MTOR/SRC/PTK2/CYBB/PRKCB/FYN/VAV2/ROCK1/THEM4/ROCK2/CRK/PTK2B/RICTOR/KDR/VEGFA/HSP90AA1/HRAS/AXL/PRKCA/AKT1,Oncogene,Reactome_2022
EPHB-mediated Forward Signaling R-HSA-3928662,13,34,19938,13/1351,34/19938,0.38235294117647056,5.642748291026255,7.304615244307592,1.4502578496106839e-07,3.6239580617415976e-07,ROCK1/LIMK1/ARPC2/ROCK2/RHOA/TIAM1/YES1/HRAS/LYN/WASL/SRC/PTK2/FYN,Oncogene,Reactome_2022
RND1 GTPase Cycle R-HSA-9696273,10,42,19938,10/1351,42/19938,0.23809523809523808,3.5137993021042613,4.396684373481733,0.0003930167586773604,0.0005544790576244289,CAV1/EPSTI1/GRB7/KIF14/PTPN13/RASAL2/RRAS2/EPHA2/DEPDC1B/TXNL1,Oncogene,Reactome_2022
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,35,130,19938,35/1351,130/19938,0.2692307692307692,3.9732961339178954,9.169432505939286,8.84441151118504e-13,6.027806614546111e-12,UBE2V1/FOS/MAP2K7/GAB2/SOS1/MAP3K7/NRAS/JUN/NFATC2/CHUK/VAV3/PIK3CA/PSMD5/IKBKB/FYN/PSMD12/NFKB1/VAV2/TRAF6/BTRC/MAPK1/MAPK3/RELA/LYN/PSMD14/SYK/MAP3K1/MAPK9/GRB2/PSMD10/MAP2K4/HRAS/SHC1/UBC/MAPK8,Oncogene,Reactome_2022
Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402,16,42,19938,16/1351,42/19938,0.38095238095238093,5.622078883366818,8.084106787080302,5.587311393724742e-09,1.7679849624429004e-08,SOX7/SOX17/BTRC/CTNNB1/HDAC1/KMT2D/LEF1/XPO1/SOX4/TCF7L2/AKT1/AKT2/SOX9/UBC/SOX2/MEN1,Oncogene,Reactome_2022
Signaling By ERBB2 KD Mutants R-HSA-9664565,16,24,19938,16/1351,24/19938,0.6666666666666666,9.838638045891932,11.680586455496803,7.940554138399009e-14,5.962144886967392e-13,ERBB3/NRG2/ERBB2/PIK3CA/SOS1/EGFR/GRB2/HSP90AA1/HRAS/NRAS/ERBB4/EGF/SHC1/NRG1/EREG/PIGU,Oncogene,Reactome_2022
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,14,23,19938,14/1351,23/19938,0.6086956521739131,8.983104302770895,10.327578284340737,1.8452255734406973e-11,9.395803782002632e-11,HDAC3/MAPK1/MAPK3/GLI3/WWTR1/AREG/YAP1/ABL1/YES1/SP7/RUNX2/RB1/SRC/MAF,Oncogene,Reactome_2022
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,27,84,19938,27/1351,84/19938,0.32142857142857145,4.743629057840753,9.269608097175007,3.696451258926189e-12,2.1833705436057356e-11,TFDP1/CCNE1/CKS1B/AKT2/CDKN1B/CDKN1A/AKT3/E2F4/WEE1/PSMD5/CDK2/PSMD12/CDC25A/CCND1/CDK4/AKT1/RB1/MYC/PSMD14/E2F1/PSMD10/CDK7/E2F5/CDC25B/SKP2/PTK6/UBC,Oncogene,Reactome_2022
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,13,88,19938,13/1351,88/19938,0.14772727272727273,2.1801527488055985,2.9912466984950314,0.006185792508831733,0.007487175085826386,HSPB1/PSMD10/SET/XPO1/PSMD5/PRKCA/AKT1/MAPK14/UBC/HSPA8/PSMD14/ELAVL1/PSMD12,Oncogene,Reactome_2022
Nuclear Signaling By ERBB4 R-HSA-1251985,14,32,19938,14/1351,32/19938,0.4375,6.456606217616581,8.328341641699282,5.959993922998843e-09,1.8689964296067048e-08,ESR1/NRG2/NCSTN/ERBB4/PGR/ADAM17/SPARC/NRG1/EREG/STMN1/WWOX/SRC/YAP1/CXCL12,Oncogene,Reactome_2022
Signaling By NOTCH4 R-HSA-9013694,13,80,19938,13/1351,80/19938,0.1625,2.3981680236861584,3.378232497020289,0.002675790772417932,0.0033867866062318396,PSMD10/NCSTN/MAML2/RBPJ/TACC3/NOTCH2/PSMD5/NOTCH4/NOTCH1/AKT1/UBC/PSMD14/PSMD12,Oncogene,Reactome_2022
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,18,60,19938,18/1351,60/19938,0.3,4.427387120651369,7.168121729792644,4.863731098869611e-08,1.3058381071510531e-07,VAV2/ABI1/VAV3/WAS/ARPC2/MAPK1/LIMK1/MAPK3/CRK/GRB2/HSP90AA1/ABL1/WIPF1/MYH9/WASF3/WASL/PTK2/SYK,Oncogene,Reactome_2022
Epigenetic Regulation Of Gene Expression R-HSA-212165,19,114,19938,19/1351,114/19938,0.16666666666666666,2.459659511472983,4.213677296569421,0.00022725903394711056,0.0003300844329133442,HDAC2/SIN3B/DEK/ARID4B/H2AZ1/MTA3/SUV39H1/EZH2/DNMT1/POLR1H/MYBBP1A/SIRT1/SF3B1/TET1/CDK7/TDG/MTA1/HDAC1/EHMT2,Oncogene,Reactome_2022
ER-Phagosome Pathway R-HSA-1236974,16,89,19938,16/1351,89/19938,0.1797752808988764,2.653115877543892,4.213877575868606,0.0002874949745375973,0.00041485431179203775,B2M/S100A9/PSMD10/HLA-C/VAMP8/IKBKB/HMGB1/PSMD5/HLA-G/PSMD12/S100A1/SEC61G/UBC/PSMD14/CHUK/TLR4,Oncogene,Reactome_2022
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,15,102,19938,15/1351,102/19938,0.14705882352941177,2.1702878042408673,3.1946158696999696,0.003572992658699866,0.004458692247335326,AGTR1/COPS5/GRB2/EGFR/AREG/VAMP8/CBL/WNT5A/EGF/GRK2/SYT1/EREG/UBC/TACR1/COPS6,Oncogene,Reactome_2022
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,29,52,19938,29/1351,52/19938,0.5576923076923077,8.230399134544212,14.07482992675523,7.258032603608686e-21,1.3979601927820208e-19,CCNE1/ERBB2/CBL/BCAR1/NRAS/EREG/CDKN1B/SRMS/PELP1/STAT3/ERBB3/RHOA/HIF1A/ERBB4/NRG1/CDK2/GPNMB/NRG2/KHDRBS1/EGFR/CRK/PTPN1/CDK4/CCND1/AKT1/HRAS/EGF/PTK6/UBC,Oncogene,Reactome_2022
